-5.625499107620933081e+00,8.818613442507656330e+00,-1.359550907395102826e+01
7.928207176072257223e-01,9.738321440560477882e+00,-1.089227145058768187e+01
-9.392540965761456695e-01,6.017745222364153435e+00,-1.304981426965622759e+01
-7.093820708138601994e+00,1.025245714187622070e+01,-9.390120710645403435e+00
-4.247916817665100098e+00,5.905263142152265665e+00,-7.955487695607271981e+00
-6.333322000503540217e+00,1.078047990798950195e+01,-1.252548007965087962e+01
-4.002409035159695705e+00,8.938959367813602341e+00,-1.131949037121188262e+01
-8.355718734416555549e+00,1.142368087362735807e+01,-6.964413602301415374e+00
-4.535011403262615204e+00,7.488112345337867737e+00,-1.437202654778957367e+01
-8.160363930922288844e+00,1.142479221637432474e+01,-1.208934615208552366e+01
1.460363471026842816e-02,7.390091339747111299e+00,-9.969147364298502012e+00
-5.500972689651861813e+00,8.824730477681974605e+00,-1.361283167397103711e+01
-8.649074368360565757e+00,1.118410978084657259e+01,-1.120573902130126953e+01
-6.164831575594450719e+00,7.377219476197895531e+00,-9.553541308955141531e+00
-3.997634308678763126e+00,6.859624771844773150e+00,-1.299149990081787109e+01
-1.282583709116335235e+00,5.522105905744764343e+00,-1.292123335379141302e+01
-7.163211654444210374e-01,4.228399503426473416e+00,-9.767120986688333062e+00
-1.305459522065662181e+00,8.617615896558005417e+00,-1.355011425321064245e+01
-2.689544030598231661e+00,9.815660204206194450e+00,-6.240458102453322553e+00
-2.993351568068776669e-01,5.968811859403337472e+00,-9.307080514090401380e+00
1.564007772339714997e+00,9.658767806159126224e+00,-9.864623281690809264e+00
-5.423432861055646370e+00,1.454510000773838563e+01,-4.562314271926879883e+00
5.085685551166534424e-01,1.266637791527642065e+01,-1.224075539906819721e+01
-7.208749709590788868e+00,4.833909034729003906e+00,-1.007617092132568359e+01
-3.723684204949273102e+00,9.852170923021104088e+00,-1.390808440314398808e+01
-8.597776603698729758e+00,1.142497342427571638e+01,-7.872309970855712713e+00
-4.817521912711007381e+00,8.336462838309151024e+00,-6.730914797101702263e+00
-8.360429559435162972e+00,1.326922856058393130e+01,-6.051125407218933105e+00
-1.931021371932878816e+00,9.370191064599442399e+00,-6.984996024876425125e+00
-4.214735860948438884e+00,8.880517142159598976e+00,-5.547592986713755892e+00
-4.441551540837143541e+00,9.208849213340066342e+00,-1.476857272061434578e+01
9.570774932702382776e-01,1.068002494176228900e+01,-9.417167345682779356e+00
-4.431881051314504383e+00,1.271103161259701331e+01,-1.352098936783639971e+01
1.393899500370025635e+00,1.350873994827270508e+01,-7.057356500625610707e+00
1.024375516435374278e+00,1.265941304745881446e+01,-1.140484780850617774e+01
-4.763498101915631722e+00,5.104897158486502384e+00,-1.042014271872384157e+01
-8.124627017974853871e+00,1.447895984649658274e+01,-9.480210781097412109e+00
-2.992808751761913300e+00,8.422467857599258423e+00,-1.431045630574226379e+01
-6.868445014953612926e+00,1.297117996215820312e+01,-1.449395195007324233e+01
-4.904670683542887488e+00,1.303680343627929616e+01,-1.514272327423095632e+01
8.530670007069905969e-01,1.003786648644341284e+01,-1.159312216440836529e+01
-1.170123994350433350e+00,5.575978946685791193e+00,-1.288105001449584996e+01
-4.892200813293457351e+00,1.294659202575683565e+01,-1.499556396484375043e+01
-1.825773629275235344e+00,1.460855466669256053e+01,-4.664914477955210970e+00
-4.184562105881540539e+00,1.469350006705836265e+01,-4.215649479313900549e+00
-5.032875061035156250e+00,1.284807503223419189e+01,-1.641032505035400391e+01
8.049370050430297852e-01,9.225454330444335938e+00,-3.148725562625461105e+00
-6.314227048088522309e+00,1.321726770961985942e+01,-1.470690289665670925e+01
-8.480895757675170898e-01,7.662813638385973292e+00,-1.240157363289280923e+01
-5.492777372661389990e+00,1.108081576698704751e+01,-1.532474216661955246e+01
-2.589597720366257683e+00,8.217303055983324001e+00,-1.253192300062913134e+01
7.024988702365330129e-01,9.772814341953822037e+00,-1.379732867649623351e+01
-8.559286272803017681e+00,1.171564649981121597e+01,-1.049796284076779429e+01
-1.696760005421108719e+00,1.462963888380262567e+01,-4.651463349660237334e+00
5.148994459046257743e-01,1.506972217559814453e+01,-5.539048989613850615e+00
5.743271520263270036e-01,1.509359480205335124e+01,-5.571575265181691883e+00
-1.142765845571245498e+00,7.062718583391858651e+00,-8.690731147667030143e+00
-5.071088059743245502e+00,1.278421338399251361e+01,-1.647424647013346188e+01
-5.694902596650300630e+00,8.358499632941352786e+00,-7.051267394313105896e+00
-6.844643566706409388e+00,7.655570533177623815e+00,-8.903765299548840773e+00
1.680487067546845847e-02,1.214377371470133404e+01,-5.892321418030093128e+00
2.228165803417082813e+00,1.350968708530549023e+01,-1.264865161526587656e+01
-2.318382510117122042e+00,1.042582852499825563e+01,-1.198456784657069640e+01
-4.970744609832763672e+00,1.289246918604924197e+01,-1.643386958195613090e+01
-1.795731997489929288e+00,1.461569995880126882e+01,-4.715715980529784801e+00
1.158686822110956305e+00,1.418070004203102741e+01,-1.382459085637872853e+01
-6.046647139957973316e+00,1.165071419307163758e+01,-7.718634332929338981e+00
1.092870980501174927e+00,1.421922001838684047e+01,-1.388629999160766637e+01
-6.126840938221324251e+00,1.164301828904585356e+01,-7.807024478912353516e+00
6.017390059100256872e-02,7.630474408467610381e+00,-7.289766629536946319e+00
-3.800263923147450207e+00,1.123087824945864455e+01,-1.580286958943242581e+01
2.217133760452270508e+00,1.126855003833770752e+01,-7.568522453308105469e+00
-6.978921651840209961e+00,1.285925849278767963e+01,-1.404909165700276752e+01
-8.150541305541992188e+00,1.449727167401995054e+01,-9.581911223275321632e+00
-7.151361989974975408e+00,1.289033002853393484e+01,-1.304566993713378942e+01
-7.080077981948852184e+00,9.030714035034179688e+00,-1.021157498359680105e+01
-4.570071550515981684e+00,9.292808532714843750e+00,-1.429833074716421315e+01
-2.817102806908743595e+00,1.172767162322998047e+01,-1.510912867954799133e+01
-6.776645554436577790e+00,1.243366675906711194e+01,-6.597138881683349609e+00
-5.651682027180989998e+00,1.342749668757120851e+01,-1.524198675155639648e+01
-6.779087066650390625e+00,1.250462913513183594e+01,-6.630292057991027832e+00
-4.950260064181159492e-01,1.330375878951128854e+01,-1.485840578640208598e+01
-3.386943872158343805e+00,9.861836139972393056e+00,-7.972300786238450065e+00
-2.856188569750104822e+00,1.112992136819022093e+01,-1.360980715070452085e+01
-2.196429269654410099e+00,1.093607139587402344e+01,-1.410739285605294313e+01
-2.648031523733428205e+00,9.761575380961099668e+00,-1.413403938755844536e+01
-7.017109394073486328e+00,1.276223117113113403e+01,-1.303884381055831909e+01
-1.565769092603163326e+00,7.758353580128062532e+00,-5.427906816655939437e+00
-1.590920570918491928e+00,7.666907991681780388e+00,-5.471832261766706118e+00
1.131982854434422148e+00,1.312178570883614626e+01,-1.081631428854806032e+01
-7.680560538643284474e+00,1.173388942919279465e+01,-1.294576313621119468e+01
-4.069032549858093262e+00,1.239571237564086914e+01,-1.246992504596710205e+01
-2.733726633919610016e+00,9.755141152275932370e+00,-1.416138892703586194e+01
-4.870068481990268872e+00,1.366622856685093446e+01,-6.865264347621372387e+00
-4.078757035959926225e-02,9.731853273179796204e+00,-7.328123304578992858e+00
-7.821455001831054688e+00,1.352969992160797119e+01,-1.291135001182556152e+01
-4.013923521964780861e+00,1.041476123563704981e+01,-1.431674849602483945e+01
9.196810032192029860e-01,9.888842632896022167e+00,-1.267185798444245926e+01
-2.623406004905700861e+00,7.828875986735026160e+00,-5.544384050369262518e+00
-1.946610005696614687e+00,1.003213869730631558e+01,-1.273515993754068987e+01
-6.104823012684667205e+00,7.271070946094601695e+00,-1.094566274243731918e+01
-6.375641738667207292e+00,1.262880577760584266e+01,-8.072933533612419055e+00
6.054439970425197215e-01,1.222387136731829038e+01,-1.227392850603376040e+01
-7.495971679687500000e+00,8.964196681976318359e+00,-8.791425069173177675e+00
2.260815024375915527e+00,1.125669997079031859e+01,-7.473740032741001293e+00
1.865439005196094513e-01,1.087190995216369593e+01,-7.491751003265380682e+00
-1.080831831151788824e+00,1.094566353884610344e+01,-9.411224625327371029e+00
1.939267132963452989e+00,1.231149278368268618e+01,-9.376789910452705712e+00
1.084257712730994694e+00,9.337384590735801737e+00,-8.129663027249849350e+00
-4.784129619598388672e+00,5.712268260809091558e+00,-1.224343272355886647e+01
-7.009075511585582063e+00,1.232733648473566213e+01,-1.321706373041326366e+01
1.288059982386502433e+00,1.320728180625221881e+01,-8.843444477428089812e+00
2.553262213865916119e-01,1.084018866221109967e+01,-7.564263290829128294e+00
-2.380277486518025398e-01,9.145485103130340576e+00,-1.205887496471405029e+01
-1.235623925118833011e+00,9.526795851217734423e+00,-7.544749053748878609e+00
-5.468839249959805748e+00,9.761548530764695641e+00,-1.460734390630954671e+01
-3.031805002441008701e-01,8.596773127714792295e+00,-7.065675377845764160e+00
-7.797754287719726562e+00,1.134825706481933594e+01,-9.693250111171177963e+00
8.545682926972707483e-01,1.057032076517740826e+01,-9.321277976036071777e+00
-7.038032753126961527e-01,1.182179995945521789e+01,-7.268602916172572925e+00
-5.621604164441426299e+00,8.429786602656045957e+00,-6.026083270708720185e+00
2.094040001139921170e+00,1.200779999003690790e+01,-8.882523087894215408e+00
-4.217904481020840812e+00,6.459318204359575155e+00,-6.543995510448109343e+00
1.035516232252120972e+00,1.271778762340545654e+01,-1.147076249122619629e+01
-1.310736628321858221e+00,7.110665816765327385e+00,-7.263977149864295768e+00
-2.815340042114257812e+00,1.166427843911307249e+01,-1.519072859627859984e+01
-2.116932563292674541e+00,9.742100617824457132e+00,-7.863740505316318519e+00
-7.809335589408874512e+00,9.810760021209716797e+00,-1.029866886138916016e+01
-2.031001313872959457e+00,8.933905269788658288e+00,-1.146827386773150970e+01
-4.297527108873639534e+00,1.339424283163888063e+01,-1.527160004207066102e+01
2.174096647898356327e+00,1.192628669738769531e+01,-8.852778053283691051e+00
-2.129692115281757392e+00,1.039236841703716152e+01,-1.266274216300562827e+01
-9.888643771409988403e-01,4.865585029125213623e+00,-1.133665001392364502e+01
-7.725724220275878906e+00,1.135995715005057249e+01,-9.744577135358538200e+00
-6.118787629263741756e+00,9.157303900945754194e+00,-8.019581215722221046e+00
-5.133998971236379383e+00,8.240970009251645578e+00,-1.335657355659886392e+01
5.338529112438360480e-01,1.262231667836507221e+01,-1.214175828297933002e+01
5.788453158579374147e-01,7.803362093473735328e+00,-8.617401123046875000e+00
9.951483209927877160e-01,1.268806648254394531e+01,-1.149259980519612689e+01
2.901211261749267578e+00,1.371842479705810547e+01,-9.922933816909790039e+00
-2.841451796618374992e+00,6.386468670584938501e+00,-1.314492277665571685e+01
-5.796503103696382553e+00,1.179578473017765994e+01,-1.323803842984712986e+01
-4.094267988204956410e+00,8.868405914306640270e+00,-1.129618988037109339e+01
-7.392529586087102089e-01,1.010292608841605855e+01,-7.291093038476032184e+00
-7.459710693359374645e+00,9.866008567810059304e+00,-1.215178000132242886e+01
-5.271445421072153081e+00,9.169157688434307119e+00,-1.258702314816988377e+01
-4.959275007247924805e+00,6.968843030929565252e+00,-9.125395011901854758e+00
-7.583662509918212891e+00,9.515354235967000918e+00,-1.143366678555806537e+01
-6.547476641337076408e+00,1.135912666320800746e+01,-8.310328737894694839e+00
1.228793978691101074e+00,1.315895996093749964e+01,-8.943174934387206676e+00
-2.055697685632950356e-01,9.413754609914926519e+00,-1.097387947180332368e+01
-3.115376903897240091e+00,6.601850742385501292e+00,-6.175111418678646658e+00
-5.039021849632263184e+00,8.259164959192276001e+00,-1.334757494926452637e+01
-1.483757913112640381e+00,8.106480002403259277e+00,-1.245781242847442627e+01
-5.596765534631137129e+00,1.172458612507787201e+01,-1.444166216357000998e+01
1.786440001593695648e+00,1.243053340911865234e+01,-1.041112211015489386e+01
-5.699738383293151855e+00,1.256785829861958881e+01,-1.330077497164408307e+01
-5.810312791304155233e+00,1.076052726398814841e+01,-1.125349105488170309e+01
1.611495003104209900e+00,9.672466278076171875e+00,-9.784251213073730469e+00
-2.016749987999598037e+00,1.017591659228006939e+01,-7.178692539532979033e+00
5.952089420736652592e-01,7.891537666320800781e+00,-1.246733977696666962e+01
5.484053535120827494e-01,8.092561449323381950e+00,-9.392697947365897804e+00
-7.753125494176691390e+00,9.814189173958517642e+00,-1.162319092317060942e+01
-7.753225538465711608e+00,1.115088897281222913e+01,-8.732117652893066406e+00
-7.363606447523290965e-02,8.361813545227050781e+00,-1.286635459553111716e+01
-7.113596651289197936e+00,4.833503352271185882e+00,-1.024096679687500000e+01
6.223753790060678748e-01,1.165417777167426294e+01,-1.012820561726888080e+01
-7.251648562295096578e-01,5.203594344002859806e+00,-1.037551416669573179e+01
9.027077739055340277e-01,1.068542319077711866e+01,-9.338056931128868143e+00
-6.941681793757846997e+00,8.270365442548479606e+00,-1.209317142622811403e+01
-4.548541651831732757e+00,1.104362212287055200e+01,-1.600779438018798828e+01
1.113542619504426678e+00,9.404362176593981104e+00,-8.074352063630756859e+00
-2.967678976058960139e+00,1.049928007125854457e+01,-1.360085992813110423e+01
-4.622561528132512088e+00,9.126852108882022918e+00,-1.078265380859375000e+01
-5.092876752217610381e+00,6.647113323211669922e+00,-1.286604173978169818e+01
-4.385646283626556396e+00,1.252928757667541504e+01,-5.822662472724914551e+00
-1.966954545541243160e+00,5.622989047657359407e+00,-1.330820005590265431e+01
6.334665550125969657e-01,9.689702139960395755e+00,-9.982533242967393861e+00
-1.876804120400372700e+00,5.695158257203943641e+00,-1.332112946229822548e+01
-5.484167167118617847e+00,1.120387159075055727e+01,-1.522731440407889281e+01
-4.911051836880770516e+00,6.630338191986083984e+00,-7.096204540946266626e+00
-6.055410312883781287e+00,9.741564490578390689e+00,-1.285877580353708005e+01
-6.922716874342698112e+00,9.949426944439228038e+00,-8.300106928898738801e+00
-6.071738931867811218e+00,9.587034437391492858e+00,-8.843651029798719421e+00
-2.223602342605590643e+00,8.083063030242920277e+00,-1.195700330734252859e+01
-7.331490000089009307e+00,8.254084904988607363e+00,-1.100559163093566895e+01
-5.856775089546486512e-01,9.511412337974265441e+00,-8.055040324175799071e+00
-1.796875640749931335e+00,5.850695043802261353e+00,-1.302003121376037598e+01
-4.306252888270786450e+00,1.297908578600202212e+01,-1.424345711299351258e+01
-4.544480969828944339e+00,1.110571605928482519e+01,-1.618130640829762967e+01
8.144097328186035156e-01,1.067069989984685741e+01,-9.304358135570179655e+00
-6.997813929682192402e+00,8.465301762456478585e+00,-1.006037405262822659e+01
-4.106828553336007381e+00,1.391558565412248960e+01,-6.423022815159389332e+00
-1.811033606529235840e+00,5.682824363708496307e+00,-1.301167991638183530e+01
-1.464093340767754547e+00,1.079064432779947857e+01,-1.350418896145290759e+01
-4.010769980294363712e+00,7.397118568420410156e+00,-1.129685715266636414e+01
-1.997468556676592177e+00,9.962068421500068993e+00,-1.274232864379882812e+01
-3.203074491024017423e+00,6.936667490005492986e+00,-1.293654990196228027e+01
-1.496013987064361617e+00,8.148019027709960227e+00,-1.252825994491577077e+01
-4.042121800509366203e+00,6.800750949166038062e+00,-1.296928171678022856e+01
-8.795522722330960663e-01,5.941868175159800813e+00,-1.303767282312566600e+01
-9.032331098589980733e-01,6.789236127284535627e+00,-8.428613127323618670e+00
6.565191596746444702e-01,8.186779975891113281e+00,-1.040487504005432129e+01
1.513695001602172852e+00,8.584298014640808105e+00,-8.785990715026855469e+00
-3.235088196667757821e+00,5.361411874944513656e+00,-8.447748097506435627e+00
-5.426095758165631722e+00,1.112595708029610719e+01,-1.528157138824462891e+01
-4.524460043225969841e+00,1.099148559570312500e+01,-1.609050015040806514e+01
-2.631668885548909653e+00,2.897166662746005539e+00,-1.251492219501071546e+01
1.510348010063171431e+00,9.599670028686523082e+00,-9.820580101013183238e+00
-3.160905397855318544e+00,5.302934609926664322e+00,-8.569419200603778819e+00
-5.280098221518776391e+00,5.413392717188054704e+00,-8.235155452381480501e+00
-2.561985196738407744e+00,5.185793482024093848e+00,-7.346655911412732110e+00
-2.695095918395302714e+00,6.154681812633167937e+00,-1.258038191361860747e+01
-2.406699013710022150e+00,1.049073982238769531e+01,-1.205130996704101598e+01
-4.554890025745738313e+00,4.119910001754760742e+00,-1.276651833274147663e+01
-3.898105188652321029e+00,5.580842989462393433e+00,-1.149169632240577954e+01
-8.849528014659882036e-01,7.577376985549927113e+00,-1.237881994247436523e+01
-4.409196694691975615e+00,8.193396613711403376e+00,-7.248077596936907341e+00
-5.686243979136149207e+00,8.559850120544433949e+00,-7.266590023040771840e+00
-4.198219959552471181e+00,3.688689231872558594e+00,-6.666608480306772222e+00
-4.114638884862263701e+00,3.681458327505323425e+00,-6.663814995023939147e+00
-5.722749042510986150e+00,9.516898155212402344e+00,-7.063784933090209606e+00
6.555644969145456580e-01,6.429395569695366852e+00,-1.075330003102620502e+01
-6.226254098555621397e+00,6.186328242806827582e+00,-8.693952279932359417e+00
-6.433252879551479175e+00,9.206770215715680550e+00,-9.975334167480468750e+00
-5.083613061904907582e+00,4.787771987915038885e+00,-8.197816944122314098e+00
3.752625795702139305e-02,7.467818339665730498e+00,-8.993032375971475645e+00
-4.428718415173617196e+00,3.687749093229120589e+00,-1.207500906424088960e+01
-1.003656597808003426e+00,6.647841259837150574e+00,-8.894985318183898926e+00
-3.164038419723510742e+00,2.476835777885035395e+00,-1.204393677962453779e+01
3.436956670549180526e-01,5.762638330459594727e+00,-1.249567778905232807e+01
-9.072896738847097131e-01,4.971912503242492676e+00,-1.136974994341532330e+01
-1.144071279427944177e+00,2.812997952485695841e+00,-1.087230256887582591e+01
6.387946233153343201e-01,6.431748747825622559e+00,-1.059413766860961914e+01
-5.599882078170776545e+00,6.065601921081542613e+00,-9.397162055969237926e+00
-3.270981025695800959e+00,5.397546005249023615e+00,-8.516772079467774148e+00
3.906462155282497406e-02,7.324551377977643440e+00,-9.896449974605015854e+00
-7.165214955806732178e+00,7.843197464942932129e+00,-1.141124999523162842e+01
-1.215015853273457402e+00,3.545948953464113540e+00,-8.822610032969507188e+00
-4.036782869270870044e+00,3.494622869150979305e+00,-7.714558584349496151e+00
-1.966512858867645264e+00,5.700628553118024300e+00,-1.344011422566005187e+01
-6.964441087510850892e+00,1.289742236667209241e+01,-1.391661103566487689e+01
-2.045480508553354504e+00,2.817064235084935309e+00,-1.190401047154476721e+01
-4.223193979263305309e+00,6.418766975402832031e+00,-6.471949005126953480e+00
-3.391532486135309554e+00,1.048015158284794301e+00,-1.179958185282620597e+01
-4.860986196077787369e+00,5.466395378112792969e+00,-1.010471534729003906e+01
-1.829687794049580818e+00,4.005832221772935853e+00,-1.215566656324598505e+01
-3.961157039359763932e+00,7.396666279545536682e+00,-1.196480373099998218e+01
-4.374182905469622185e+00,1.322657135554722352e+01,-1.525511414664132204e+01
-5.069983720779418945e+00,4.686103761196136475e+00,-8.169570624828338623e+00
-9.988232910633086936e-01,6.612233018875121715e+00,-8.795942115783692117e+00
-4.328900857405229452e+00,3.595581834966486312e+00,-1.197992740977894144e+01
-3.495803997251722528e+00,7.420677322811550347e+00,-1.489088444179958692e+01
-4.007820099592208862e+00,3.565301239490509033e+00,-7.602357506752014160e+00
-3.546317401685212811e+00,7.482985295747456078e+00,-1.498686845679032231e+01
-3.586795997619629084e+00,3.342636990547179998e+00,-8.824136066436768289e+00
-3.940751382282801973e+00,2.187900032315935217e+00,-1.231882831028529601e+01
-1.004782086068933600e+00,3.260097265243530273e+00,-1.127167276902632231e+01
-2.587358742952346802e+00,8.150439977645874023e+00,-1.258761250972747803e+01
-7.044882128636041907e-01,5.105348785718281768e+00,-1.031051246325174908e+01
-2.798779989991869166e-01,5.967424324580600903e+00,-9.207118715558733513e+00
-2.850355386734008789e+00,4.708689983074481944e+00,-1.011291533250075148e+01
-1.957225004831949944e+00,2.782658298810323227e+00,-1.186050001780191998e+01
-1.443700254717959597e+00,2.393198734597314914e+00,-9.182462040382095125e+00
-4.401968547276088550e+00,4.726650033678327034e+00,-7.406340054103305981e+00
-5.651159967694963981e+00,4.391121455601283863e+00,-9.665954181126185318e+00
-6.102343034744262873e+00,2.554620003700256436e+00,-9.344641971588135476e+00
-1.196640004714329963e+00,5.648693362871806123e+00,-1.294748346010843854e+01
-2.347747770945231238e+00,3.253420003255208304e+00,-9.150169944763183238e+00
-3.679194450378417969e+00,4.183633274502223998e+00,-1.037313344743516730e+01
-2.196870022349887375e+00,-2.158638321691089268e-01,-1.144942771063910669e+01
-3.487953752279281616e+00,7.436116278171539307e+00,-1.502638745307922363e+01
-4.393094267163958122e+00,4.813207217625209644e+00,-7.440255778176443791e+00
-9.511958658695220947e-01,4.916413784027099609e+00,-1.138373744487762451e+01
-3.947038948535919189e-01,2.787021773202078556e+00,-9.002503940037318131e+00
-3.216384308678763015e-01,3.363301379340035702e+00,-9.924255643572125862e+00
-2.632418857680426605e+00,2.792255534066094391e+00,-1.245818890465630346e+01
-4.701902659043021515e+00,8.424345679257226605e-02,-1.081339997830598243e+01
-4.898659992218017400e+00,1.371888008117675817e+01,-6.849715995788574041e+00
-6.799572408199310303e-01,5.211661279201507568e+00,-1.033011245727539062e+01
-4.359774317060198356e+00,7.309611456734793400e+00,-1.357941409519740539e+01
-5.147123416264851592e+00,1.280894994735717773e+01,-1.652228355407714844e+01
-5.406611124674479463e+00,2.921330001619127259e+00,-1.016464434729682154e+01
-3.305048012733459384e+00,9.692794978618621826e-01,-1.170567989349365234e+01
-1.042386489755967149e+00,2.799852946225334538e+00,-1.072133541107177734e+01
-1.022104375064373016e+00,2.884857520461082458e+00,-1.077673131227493286e+01
-1.027577368836653848e+00,3.351379469821327728e+00,-1.135807890641061846e+01
-1.690772848469870526e+00,1.539697136197771377e+00,-9.814180237906318993e+00
-1.088274431783099461e+00,2.081068610036096000e+00,-1.002296864709188817e+01
-1.734360865184239042e+00,2.408302004848207611e-01,-8.392035784040178470e+00
-2.649373756872641206e+00,2.705834343626692284e+00,-1.000041410085317217e+01
-1.654258058917137841e+00,3.071323859114800658e-01,-8.453022433865454488e+00
-2.544071435928344727e+00,4.044760022844586800e+00,-1.111102853502545962e+01
-3.698929991040910803e+00,4.671281473977225041e+00,-1.168642861502511110e+01
-5.191876324740323234e+00,3.737503636967052234e+00,-1.234709999778053913e+01
-4.065056234598159790e+00,1.360793113708496094e+00,-1.110664993524551392e+01
-9.799382463097572327e-01,3.440437525510787964e+00,-1.129097497463226318e+01
-3.307838678359985352e+00,-1.545813973744710301e+00,-1.120517336527506558e+01
-7.229487214769635628e+00,4.883351530347551872e+00,-1.020424284253801694e+01
-3.852551221847534180e+00,2.087434137568754178e+00,-1.224000010770909874e+01
-3.001341411045619356e+00,-1.841804277329217809e+00,-8.506941977001371669e+00
-5.988766156710111588e+00,2.648266168741079341e+00,-9.375499945420484593e+00
